Target_X,Target_Y,Final_X,Final_Y,Error_m,Active_Steps
-0.06579,-0.00729,-0.05488969173699951,-0.01638070310811169,0.014193576125426191,44
0.00551,0.03435,0.005846201167879665,0.029549642114392923,0.004812116691768154,23
-0.04942,-0.03063,-0.045443780622102935,-0.037613984437651696,0.008036563890527168,39
0.00892,0.04713,0.009540838026899548,0.041711134586057526,0.005454314093455422,32
-0.0181,-0.01955,-0.01679182301421978,-0.01911989995982543,0.0013770668359535771,18
0.03964,-0.02679,0.02562991182915307,-0.026509492561462514,0.014012896023948082,32
0.08368,0.03993,0.07243162825132134,0.039191303399733916,0.01127260128203411,62
-0.02378,-0.0426,-0.024289312060358757,-0.04312746097261784,0.0007332215575539506,33
0.03119,0.0342,0.026520203104492497,0.03177787254684276,0.005260580238398565,31
-0.08724,-0.04175,-0.07682944844201356,-0.04840318018290652,0.012354933843922996,64
0.01484,-0.06713,0.006572818415723135,-0.06700585274555873,0.008268113683797039,46
0.03286,0.08364,0.029723131205557637,0.07898134708328335,0.005616314880059605,60
-0.02826,0.01307,-0.021757305552890172,0.00742829206573897,0.008608943227131705,21
-0.06369,0.01339,-0.05400194421101871,0.002837961812937447,0.014324941007614661,43
-0.03954,-0.07568,-0.03854169131350166,-0.07513101647048893,0.001139299411573826,57
0.08083,0.05751,0.07046571357051921,0.05496161150944111,0.010672990072661577,66
-0.03376,0.05372,-0.02043225748239706,0.041983561258290114,0.017758736299450753,42
0.00078,0.09282,0.0032490716671222325,0.08302577600118527,0.010100650406599772,62
-0.04136,0.01384,-0.03102536252198564,0.005831406861233054,0.013074490271681113,29
-0.01159,0.06391,-0.005511331521739165,0.05726504649707424,0.009005865728770728,43
0.04428,-0.02317,0.0288506626658869,-0.02375448877657842,0.015440404065302258,33
0.04287,-0.05093,0.031107899829045875,-0.055230558284206026,0.012523649707150551,44
0.07047,0.02318,0.06194956397519139,0.025844680835776464,0.008927393461106705,49
0.05144,-0.08571,0.04122872378951321,-0.09213555825552457,0.012064740392648052,67
